sentence,entities,character_entities
"“Shall I tell the steward to prepare chambers in Maegor’s Holdfast?”

“My thanks, Lord Petyr, but I will be taking Lord Stark’s former quarters in the Tower of the Hand.”

Littlefinger laughed.","['Maegor', 'Stark', 'the Tower of the Hand', 'Littlefinger']",['Littlefinger']
"I believe my lord father was the last Hand to depart King’s Landing with his name, properties, and parts all intact.”

“Fascinating,” said Littlefinger.","['King', 'Littlefinger']",['Littlefinger']
"Perhaps you’ll get that wish, Tyrion thought, but he said, “Courage and folly are cousins, or so I’ve heard.",['Tyrion'],['Tyrion']
"Janos Slynt laughed, Littlefinger smiled, and Grand Maester Pycelle followed them both out, bowing gravely.

","['Janos Slynt', 'Littlefinger', 'Grand Maester Pycelle']","['Janos', 'Littlefinger', 'Pycelle']"
She crushed Lord Tywin’s letter in her fingers.,['Tywin'],['Tywin']
"“I am Joffrey’s regent, and I sent him a royal command!”

",['Joffrey'],['Joffrey']
"Is he?”

Cersei’s mouth tightened.",['Cersei'],['Cersei']
"He was walking on rotten ice now, Tyrion knew.",['Tyrion'],['Tyrion']
"“Give me your support and I promise you, we will have Jaime freed and returned to us unharmed.”

“How?”",['Jaime'],['Jaime']
"I saw the older girl out in the yard with Joffrey.”

“Sansa,” the queen said.",['Joffrey'],['Joffrey']
"I sent Meryn Trant to take her in hand when Robert died, but her wretched dancing master interfered and the girl fled.","['Meryn Trant', 'Robert']","['Meryn', 'Robert']"
"Tyrion had hoped for both Stark girls, but he supposed one would have to do.","['Tyrion', 'Stark']",['Tyrion']
"What does he know?”

Tyrion shrugged.",['Tyrion'],['Tyrion']
"That suggests that someone is giving Joffrey some very bad counsel.”

",['Joffrey'],['Joffrey']
“This business with Eddard Stark . . .,['Eddard Stark'],['Ned']
"Joffrey’s work?”

",['Joffrey'],['Joffrey']
And Janos Slynt and Ser Ilyn went ahead blithely and shortened the man without a word from me!”,"['Janos Slynt', 'Ser Ilyn']",['Janos']
"“It would seem he has a point,” said Tyrion.",['Tyrion'],['Tyrion']
"Eddard Stark was plotting with Renly and he’d written to Lord Stannis, offering him the throne.","['Stark', 'Renly', 'Stannis']","['Renly', 'Stannis']"
If Sansa hadn’t come to me and told me all her father’s plans . . .,['Sansa'],['Sansa']
Tyrion was surprised.,['Tyrion'],['Tyrion']
"She would have done anything for Joffrey, until he cut off her father’s head and called it mercy.",['Joffrey'],['Joffrey']
"“His Grace has a unique way of winning the hearts of his subjects,” Tyrion said with a crooked smile.","['Grace', 'Tyrion']",['Tyrion']
"“Was it Joffrey’s wish to dismiss Ser Barristan Selmy from his Kingsguard too?”

Cersei sighed.","['Joffrey', 'Kingsguard', 'Cersei']","['Joffrey', 'Cersei']"
“Joff wanted someone to blame for Robert’s death.,"['Joff', 'Robert']",['Robert']
Varys suggested Ser Barristan.,['Barristan'],['Barristan']
"It gave Jaime command of the Kingsguard and a seat on the small council, and allowed Joff to throw a bone to his dog.","['Jaime', 'Kingsguard', 'Joff']",['Jaime']
He is very fond of Sandor Clegane.,['Sandor Clegane'],['The Hound']
“He and Jaime are the only survivors of Aerys Targaryen’s seven.,"['Jaime', 'Aerys Targaryen’s']",['Jaime']
"What do you imagine they’ll think when they see Barristan the Bold riding beside Robb Stark or Stannis Baratheon?”

Cersei glanced away.","['Barristan', 'Robb Stark', 'Stannis Baratheon']","['Barristan', 'Robb', 'Stannis']"
"“Father did,” said Tyrion.",['Tyrion'],['Tyrion']
Cersei’s eyes narrowed.,['Cersei'],['Cersei']
"“Joffrey is as safe with me as he is with you,” he assured her, “but so long as the boy feels threatened, he’ll be more inclined to listen.”",['Joffrey'],['Joffrey']
"but make no mistake, Tyrion.",['Tyrion'],['Tyrion']
"You say Joffrey had Lord Eddard killed, Varys dismissed Ser Barristan, and Littlefinger gifted us with Lord Slynt.","['Joffrey', 'Varys', 'Ser Barristan', 'Littlefinger', 'Slynt']","['Joffrey', 'Varys', 'Littlefinger']"
"Who murdered Jon Arryn?”

Cersei yanked her hand back.","['Jon Arryn', 'Cersei']",['Cersei']
That fool Eddard Stark accused me of the same thing.,['Eddard Stark'],['Ned']
"“That you were fucking our sweet Jaime?”

She slapped him.

",['Jaime'],['Jaime']
"“Be gentle, Cersei, I’m only jesting with you.",['Cersei'],['Cersei']
"I never understood what Jaime saw in you, apart from his own reflection.”

",['Jaime'],['Jaime']
"How did you kill Robert?”

“He did that himself.",['Robert'],['Robert']
"When Lancel saw that Robert was going after boar, he gave him strongwine.","['Lancel', 'Robert']","['Lancel', 'Robert']"
"He could have stopped swilling it down anytime he cared to, but no, he drained one skin and told Lancel to fetch another.","['one', 'Lancel']",['Lancel']
"You should have been at the feast, Tyrion.",['Tyrion'],['Tyrion']
"Tyrion had rather liked Robert Baratheon, great blustering oaf that he was . . .",['Robert Baratheon'],['Robert']
Cersei frowned.,['Cersei'],['Cersei']
Kindly make certain no harm comes to Sansa Stark.,['Sansa Stark'],['Sansa']
"Outside the council chamber, Tyrion nodded to Ser Mandon and made his way down the long vaulted hall.","['Tyrion', 'Ser Mandon']",['Tyrion']
Bronn fell in beside him.,['Bronn'],['Bronn']
"The clansmen Tyrion had brought down from their fastnesses in the Mountains of the Moon were loyal in their own fierce way, but they were proud and quarrelsome as well, prone to answer insults real or imagined with steel.","['Tyrion', 'the Mountains of the Moon']",['Tyrion']
"“Where will you be?”

“I’m riding back to the Broken Anvil.”

Bronn grinned insolently.","['the Broken Anvil', 'Bronn']",['Bronn']
"He needs to recall that his oath is to Casterly Rock, not to Cersei or Joffrey.”

","['Casterly Rock', 'Cersei', 'Joffrey']","['Cersei', 'Joffrey']"
"An hour later, Tyrion rode from the Red Keep accompanied by a dozen Lannister guardsmen in crimson cloaks and lion-crested halfhelms.","['An hour later', 'Tyrion', 'Red Keep', 'a dozen']",['Tyrion']
"One is for Robb Stark, the others for Lords Stannis and Renly.","['One', 'Robb Stark', 'Lords Stannis']",['Robb']
He had told Cersei he intended to take the measure of the city.,['Cersei'],['Cersei']
Tyrion Lannister was not pleased by much of what he saw.,['Tyrion Lannister'],['Tyrion']
"He was pleased that Cersei had not been idle, but wildfire was treacherous stuff, and ten thousand jars were enough to turn all of King’s Landing into cinders.","['Cersei', 'ten thousand', 'King’s Landing']",['Cersei']
"“Yes, that would work,” Tyrion said, thinking, Clever.",['Tyrion'],['Tyrion']
"As they rode into its courtyard, a boy ran out to help Tyrion down from his horse.",['Tyrion'],['Tyrion']
He recognized Chella’s throaty chuckle and the lighter music of Shae’s laughter.,"['Chella', 'Shae']",['Shae']
until Shae called Tyrion by name and the intruder rose.,"['Shae', 'Tyrion']","['Shae', 'Tyrion']"
"“When I came in, you were in the midst of some merriment.”

“M’lord Varys complimented Chella on her ears and said she must have killed many men to have such a fine necklace,” Shae explained.","['Chella', 'Shae']",['Shae']
It grated on him to hear her call Varys m’lord in that tone; that was what she called him in their pillow play.,['Varys'],['Varys']
Shae hooted.,['Shae'],['Shae']
Varys giggled.,['Varys'],['Varys']
Tyrion seated himself beside Shae.,['Shae'],['Shae']
"“I always like to return to the city through the Gate of the Gods,” Varys told Shae as he filled the wine cups.","['the Gate of the Gods', 'Shae']",['Shae']
"“I never noticed, m’lord,” Shae replied.","['m’lord', 'Shae']",['Shae']
"Don’t bother, sweetling, Tyrion thought, swirling the wine in the cup.",['Tyrion'],['Tyrion']
"Varys hooted as if that was the funniest thing he had ever heard, but there was no laughter in his eyes when he turned them on Tyrion.","['Varys', 'Tyrion']","['Varys', 'Tyrion']"
"“In the streets, they call it the Red Messenger,” Varys said.","['the Red Messenger', 'Varys']",['Varys']
"When he was gone, Chella gave a snort and Shae wrinkled up her pretty face.","['Chella', 'Shae']",['Shae']
Shae kicked shut the door.,['Shae'],['Shae']
"Through the cloudy panes of the narrow window, he could make out the Great Sept of Baelor crowning Visenya’s Hill, but Tyrion was distracted by a different sight.","['the Great Sept of Baelor', 'Visenya', 'Tyrion']",['Tyrion']
"Bending, Shae took her gown by the hem, drew it over her head, and tossed it aside.",['Shae'],['Shae']
"Shae asked him as he cupped that warm sweet flesh.

",['Shae'],['Shae']
"Are they calling to Grey Wind and Ghost, to Nymeria and Lady’s Shade?","['Grey Wind', 'Nymeria', 'Lady']","['Nymeria', 'Lady']"
Maester Luwin did not think so.,['Maester Luwin'],['Luwin']
"When Bran repeated that to Osha, she laughed aloud.",['Osha'],['Osha']
"Hodor said only, “Hodor.”",['Hodor'],['Hodor']
"The guards on the walls muttered curses, hounds in the kennels barked furiously, horses kicked at their stalls, the Walders shivered by their fire, and even Maester Luwin complained of sleepless nights.","['Walders', 'Maester Luwin']",['Luwin']
"Ser Rodrik had confined the wolves to the godswood after Shaggydog bit Little Walder, but the stones of Winterfell played queer tricks with sound, and sometimes it sounded as if they were in the yard right below Bran’s window.","['Rodrik', 'Walder', 'Winterfell', 'Bran']","['Rodrik', 'Bran']"
"Summer had howled the day Bran had fallen, and for long after as he lay broken in his bed; Robb had told him so before he went away to war.","['Summer', 'Robb']",['Robb']
"Bran had been in the maester’s turret with Rickon talking of the children of the forest when Summer and Shaggydog had drowned out Luwin with their howls.

","['Rickon', 'Summer', 'Luwin']","['Rickon', 'Luwin']"
"Had some enemy slain the King in the North, who used to be his brother Robb?","['North', 'Robb']",['Robb']
Had his bastard brother Jon Snow fallen from the Wall?,['Jon Snow'],['Jon']
"He peered in, saw Bran howling out the window, and said, “What’s this, my prince?”

It made Bran feel queer when they called him prince, though he was Robb’s heir, and Robb was King in the North now.","['Robb', 'Robb was King in the North']",['Robb']
"When he came back, Maester Luwin was with him, all in grey, his chain tight about his neck.",['Maester Luwin'],['Luwin']
Maester Luwin tugged at his chain where it chafed his neck.,['Maester Luwin'],['Luwin']
Luwin grew stern.,['Luwin'],['Luwin']
Rickon’s big black wolf was so wild he even frightened Bran at times.,"['Rickon', 'wolf']",['Rickon']
"Then I could live in the wood and sleep when I wanted, and I could find Arya and Sansa.",['Arya'],['Arya']
Luwin raised his voice.,['Luwin'],['Luwin']
"When the Walders had arrived from the Twins, it had been Rickon who wanted them gone.","['Walders', 'Twins', 'Rickon']",['Rickon']
"He had offered them meat and mead and a seat by the fire, and even Maester Luwin had said afterward that he’d done well.

",['Maester Luwin'],['Luwin']
"The water was the most important, Walder and Walder assured Bran.","['Walder', 'Walder', 'Bran']",['Bran']
"As Maester Luwin and Ser Rodrik were not about to let the children go wandering off into the wolfswood in search of a stream, they made do with one of the murky pools in the godswood.","['Maester Luwin', 'Ser Rodrik', 'one']",['Luwin']
"“We have our own names at Winterfell,” Rickon told them haughtily when he heard that.

","['Winterfell', 'Rickon']",['Rickon']
"Plus there’s girls named Walda.”

",['Walda'],['Walda']
"Ser Rodrik decreed that they would share Jon Snow’s old bedchamber, since Jon was in the Night’s Watch and never coming back.","['Rodrik', 'Jon Snow', 'Jon', 'the Night’s Watch']","['Rodrik', 'Jon', 'Jon']"
"Bran hated that; it made him feel as if the Freys were trying to steal Jon’s place.

",['Jon'],['Jon']
"Rickon yelled, “Me! Me now!",['Rickon'],['Rickon']
"until Little Walder had smacked Rickon with the stick, square across his belly.","['Little Walder', 'Rickon']",['Rickon']
"Before Bran could blink, the black wolf was flying over the plank, there was blood in the water, the Walders were shrieking red murder, Rickon sat in the mud laughing, and Hodor came lumbering in shouting “Hodor!","['Walders', 'Rickon', 'Hodor']","['Rickon', 'Hodor']"
"Hodor!”

After that, oddly, Rickon decided he liked the Walders.","['Rickon', 'Walders']",['Rickon']
"With Rickon by their side, the Walders plundered the kitchens for pies and honeycombs, raced round the walls, tossed bones to the pups in the kennels, and trained with wooden swords under Ser Rodrik’s sharp eye.","['Rickon', 'Walders', 'Rodrik']","['Rickon', 'Rodrik']"
Rickon even showed them the deep vaults under the earth where the stonemason was carving father’s tomb.,['Rickon'],['Rickon']
