sentence,entities,character_entities
Gilly’s presence always flustered him and gave rise to . . .,['Gilly'],['Gilly']
"A Sworn Brother of the Night’s Watch should not be feeling the sorts of things that Gilly made him feel, especially when she would talk about her breasts and . . .

","['the Night’s Watch', 'Gilly']",['Gilly']
Jon’s solar was back beyond the racks of spears and shields.,['Jon'],['Jon']
"Faint scars still marked Jon’s cheek, where an eagle had once tried to rip his eye out.","['Faint', 'Jon']",['Jon']
"“Yet Bran’s dead, and pudgy pink-faced Tommen is sitting on the Iron Throne, with a crown nestled amongst his golden curls.”

","['Tommen', 'the Iron Throne']",['Tommen']
They sent him Janos Slynt.,['Janos Slynt'],['Janos']
"Not once they hear that we’ve been helping Stannis.”

",['Stannis'],['Stannis']
Jon took the letter back.,['Jon'],['Jon']
"“Well,” said Sam, “he will not want it said that Stannis rode to the defense of the realm whilst King Tommen was playing with his toys.","['Sam', 'Stannis', 'King Tommen']",['Stannis']
"Stannis Baratheon aids us against our foes from beyond the Wall, though we are not his men . . .”

",['Stannis Baratheon'],['Stannis']
"Are we?”

“I gave Stannis food, shelter, and the Nightfort, plus leave to settle some free folk in the Gift.","['Stannis', 'Nightfort', 'Gift']",['Stannis']
“Stannis says it’s not enough.,['Stannis'],['Stannis']
"if the Lannisters should prevail and Lord Tywin decides that we betrayed the king by aiding Stannis, it could mean the end of the Night’s Watch.","['Lannisters', 'Stannis', 'the end of the']",['Stannis']
And he did defeat Lord Stannis on the Blackwater.”,['Stannis'],['Stannis']
If Stannis can raise the north . . .,['Stannis'],['Stannis']
"The ravens had gone forth from Castle Black in a storm of black wings, summoning the lords of the north to declare for Stannis Baratheon and join their strength to his.","['Castle Black', 'Stannis Baratheon']",['Stannis']
"Even if he should somehow win the northmen to his side, Sam did not see how Stannis could hope to match the combined powers of Casterly Rock, Highgarden, and the Twins.","['Sam', 'Stannis', 'Casterly Rock', 'Highgarden', 'Twins']",['Stannis']
"Lord Bolton and his bastard.”

“Stannis has the Karstarks.","['Bolton', 'Stannis', 'Karstarks']",['Stannis']
Jon rattled the letter.,['Jon'],['Jon']
"Sam heated a stick of black wax over a candle and dribbled some onto the parchment, then watched as Jon pressed the Lord Commander’s seal down firmly on the puddle.","['Sam', 'Jon']",['Jon']
"“Take this to Maester Aemon when you leave,” he commanded, “and tell him to dispatch a bird to King’s Landing.”

","['Maester Aemon', 'King’s Landing']",['Aemon']
I saw Gilly leaving.,['Gilly'],['Gilly']
The wildling princess was what Stannis and his men were calling her.,['Stannis'],['Stannis']
"“What did you tell her?”

“That I would speak to Stannis, though I doubt my words will sway him.",['Stannis'],['Stannis']
My father used to say that Stannis Baratheon was a just man.,['Stannis Baratheon'],['Stannis']
"Jon paused, frowning.",['Jon'],['Jon']
“I would sooner take off Mance’s head myself.,['Mance'],['Mance']
"Where Melisandre thinks to find a sleeping dragon, no one is quite sure.",['Melisandre'],['Melisandre']
Jon paid no mind.,['Jon'],['Jon']
"“I am sending Gilly away.”

",['Gilly'],['Gilly']
"“Long ago,” Jon broke in.",['Jon'],['Jon']
"He remembered the one he had faced in the haunted forest, and how it had seemed to melt away when he stabbed it with the dragonglass dagger Jon had made for him.",['Jon'],['Jon']
Jon frowned.,['Jon'],['Jon']
"You’re going with Gilly.”

“Going?”",['Gilly'],['Gilly']
"My father.

“Aemon as well.”

“Aemon?","['Aemon', 'Aemon']","['Aemon', 'Aemon']"
Maester Aemon?,['Maester Aemon'],['Aemon']
"He’s been with Aemon for years.”

","['Aemon', 'years']",['Aemon']
"Maester Aemon is so frail, a sea voyage . . .”",['Maester Aemon'],['Aemon']
Stannis knows who Aemon is.,['Aemon'],['Aemon']
"If you still mean to claim Gilly’s babe as your bastard, send her and the child on to Horn Hill.","['Gilly', 'Horn Hill']",['Gilly']
"Elsewise, Aemon will find a servant’s place for her at the Citadel.”

“My b-b-bastard.”",['Aemon'],['Aemon']
my mother and my sisters will help Gilly with the child.”,['Gilly'],['Gilly']
He showed Jon where one had burst.,['Jon'],['Jon']
Maester Aemon is old and blind.,['Maester Aemon'],['Aemon']
He held out a shaky hand for Jon to see.,['Jon'],['Jon']
"Jon, he’d said, but Jon was gone.","['Jon', 'Jon']","['Jon', 'Jon']"
"does Maester Aemon know?”

“It was as much his idea as mine.”",['Maester Aemon'],['Aemon']
Jon opened the door for him.,['Jon'],['Jon']
"They might burn me alive, the way the red woman means to burn Mance Rayder.

",['Mance Rayder'],['Mance']
"When he found Maester Aemon in the rookery, he gave him Jon’s letter and blurted out his fears in a great green gush of words.","['Maester Aemon', 'Jon']","['Aemon', 'Jon']"
Aemon raised a spotted hand to the chain of many metals that dangled loose about his thin neck.,['Aemon'],['Aemon']
Maester Aemon was as trapped as he was.,['Maester Aemon'],['Aemon']
"Gilly’s little son may die as well, he’s not as large and strong as Dalla’s boy.","['Gilly', 'Dalla']",['Gilly']
"Does Jon mean to kill us all?

",['Jon'],['Jon']
"Maester Aemon was too frail to ride a horse, so a wayn had been made ready for him, its bed heaped high with furs, and a leather awning fastened overhead to keep off the rain and snow.",['Maester Aemon'],['Aemon']
"The second wayn would carry their clothing and possessions, along with a chest of rare old books that Aemon thought the Citadel might lack.","['second', 'Aemon']",['Aemon']
"By the time they got the maester into the wayn, Gilly had appeared, the child bundled in her arms.",['Gilly'],['Gilly']
"Jon turned up at the same time, with Dolorous Edd.",['Jon'],['Jon']
"“Lord Snow,” Maester Aemon called, “I left a book for you in my chambers.",['Maester Aemon'],['Aemon']
"“I’ll be sure to read it,” Jon Snow replied.

",['Jon Snow'],['Jon']
"“Knowledge is a weapon, Jon.",['Jon'],['Jon']
Jon turned to Black Jack Bulwer.,"['Jon', 'Black Jack Bulwer']",['Jon']
"“You do the same, m’lord,” said Gilly.","['m’lord', 'Gilly']",['Gilly']
"“You have my word,” Jon Snow said solemnly.

",['Jon Snow'],['Jon']
A spasm of anger flashed across Gilly’s face.,['Gilly'],['Gilly']
"I’m Craster’s wife and Craster’s daughter, and a mother.”

",['Craster'],['Craster']
Dolorous Edd took the babe as Gilly climbed into the wayn and covered her legs with some musty pelts.,"['Edd', 'Gilly']",['Gilly']
Edd handed the infant up and Gilly put him to her breast.,"['Edd', 'Gilly']",['Gilly']
Sam lingered beside Clydas and Dolorous Edd and Jon Snow.,"['Sam lingered', 'Clydas', 'Jon Snow']",['Jon']
Jon was watching the wayns.,['Jon'],['Jon']
"“The first time I saw Gilly,” he said, “she was pressed back against the wall of Craster’s Keep, this skinny dark-haired girl with her big belly, cringing away from Ghost.","['first', 'Gilly', 'Craster', 'Ghost']","['Gilly', 'Craster']"
"“So do you, Sam. Have a swift, safe voyage, and take care of her and Aemon and the child.”","['Sam', 'Aemon']",['Aemon']
"Jon smiled a strange, sad smile.",['Jon'],['Jon']
"“It looks like a star,” said Arya.

",['Arya'],['Arya']
"Her home was gone, her parents dead, and all her brothers slain but Jon Snow on the Wall.",['Jon Snow'],['Jon']
"Yoren had sworn to deliver her to Winterfell, only she had ended up in Harrenhal and Yoren in his grave.","['Yoren', 'Winterfell', 'Harrenhal', 'Yoren']","['Yoren', 'Yoren']"
"When she escaped Harrenhal for Riverrun, Lem and Anguy and Tom o’ Sevens took her captive and dragged her to the hollow hill instead.","['Harrenhal for Riverrun, Lem and', 'Anguy', 'Tom o’ Sevens', 'the hollow hill']",['Anguy']
"Arya had left him dying by the river and gone ahead to Saltpans, hoping to take passage for Eastwatch-by-the-Sea, only . . .

","['Arya', 'Saltpans', 'Eastwatch']",['Arya']
"Syrio was from Braavos, and Jaqen might be there as well.","['Syrio', 'Braavos', 'Jaqen']","['Syrio', 'Jaqen']"
It was Jaqen who had given her the iron coin.,['Jaqen'],['Jaqen']
"He hadn’t truly been her friend, the way that Syrio had, but what good had friends ever done her?",['Syrio'],['Syrio']
"If truth be told, Arya did not know what to wish for, any more than she knew what awaited her beneath that distant light.",['Arya'],['Arya']
"The friendly ones would tap their chests, repeating their names over and over until Arya said them back, though none ever thought to ask her name.",['Arya'],['Arya']
"“The Braavosi feed him on the juicy pink flesh of little highborn girls,” Nan would end, and Sansa would give a stupid squeak.",['Sansa'],['Sansa']
"But Maester Luwin said the Titan was only a statue, and Old Nan’s stories were only stories.

","['Maester Luwin', 'Titan', 'Old Nan’s']",['Luwin']
"Winterfell is burned and fallen, Arya reminded herself.","['Winterfell', 'Arya']",['Arya']
"Old Nan and Maester Luwin were both dead, most like, and Sansa too.","['Old Nan', 'Maester Luwin', 'Sansa']","['Luwin', 'Sansa']"
"That was what the words meant, the words that Jaqen H’ghar had taught her when he gave her the worn iron coin.",['Jaqen'],['Jaqen']
"“I hope your Titan isn’t hungry,” Arya told him.

","['Titan', 'Arya']",['Arya']
"Even if the Titan did eat juicy pink girl flesh, Arya would not fear him.","['Titan', 'Arya']",['Arya']
"Arya did not know any Many-Faced God, but if he answered prayers, he might be the god she sought.",['Arya'],['Arya']
"Joffrey was dead, the Hound had slain Polliver, and she’d stabbed the Tickler herself, and that stupid squire with the pimple.","['Joffrey', 'Hound', 'Tickler']",['Joffrey']
"A thousand seabirds took to the air at once, and Arya flinched until she saw that Denyo was laughing.","['A thousand', 'Arya', 'Denyo']",['Arya']
"Huddled by Denyo at the prow, Arya could taste salt where the spray had touched her face.","['Denyo', 'Arya']",['Arya']
"More arrow slits dotted the insides of those great stone thighs, and when Arya craned her neck around to watch the crow’s nest slip through with a good ten yards to spare, she spied murder holes beneath the Titan’s armored skirts, and pale faces staring down at them from behind the iron bars.

","['Arya', 'a good ten yards', 'Titan']",['Arya']
"Maester Luwin had taught them about Braavos, but Arya had forgotten much of what he’d said.","['Maester Luwin', 'Braavos', 'Arya']","['Luwin', 'Arya']"
Arya turned to find Denyo’s father looming over them in his long captain’s coat of purple wool.,"['Arya', 'Denyo']",['Arya']
"“Our voyage is at an end,” he told Arya.",['Arya'],['Arya']
So Arya only nodded.,['Arya'],['Arya']
"“I will,” Arya said in a small voice.",['Arya'],['Arya']
Arya had never seen so many big buildings all together in one place.,"['Arya', 'one']",['Arya']
"Arya asked Yorko, pointing.","['Arya', 'Yorko']",['Arya']
"“Are they gods?” asked Arya.

",['Arya'],['Arya']
"It was one of those that Arya had spied from the lagoon, a mighty mass of snow-white marble topped by a huge silvered dome whose milk glass windows showed all the phases of the moon.","['Arya', 'the moon']",['Arya']
"Arya remembered Thoros of Myr in his bits of old armor, worn over robes so faded that he had seemed more a pink priest than a red one.","['Thoros', 'Myr']",['Thoros']
"Arya might have taken it for a storehouse had not Yorko said, “That is the Holy Refuge, where we honor the small gods the world has forgotten.","['Arya', 'Yorko', 'the Holy Refuge']",['Arya']
"“I never knew there were so many gods,” Arya said.

",['Arya'],['Arya']
“Jaqen told me to come.,['Jaqen'],['Jaqen']
"Arya took a step forward, and another.",['Arya'],['Arya']
"A few candles burned along the walls, but gave so little light that Arya could not see her own feet.",['Arya'],['Arya']
"Silent as a shadow, Arya moved between rows of long stone benches, her sword in hand.",['Arya'],['Arya']
"Good smells, Arya told herself, and felt a little braver.",['Arya'],['Arya']
For a moment Arya thought he was going to fall.,['Arya'],['Arya']
"When Arya peered around, she saw other alcoves too.",['Arya'],['Arya']
"Arya spun away, but it was only a little girl: a pale little girl in a cowled robe that seemed to engulf her, black on the right side and white on the left.",['Arya'],['Arya']
"“Don’t grab me,” Arya warned the waif.",['Arya'],['Arya']
"The girl said some words that Arya did not know.

",['Arya'],['Arya']
Arya did not like the way they kept surprising her.,['Arya'],['Arya']
"“I only came to find Jaqen H’ghar.”

",['Jaqen'],['Jaqen']
"“I am Arya, of House Stark.”

","['Arya', 'House', 'Stark']",['Arya']
"“You are,” he said, “but the House of Black and White is no place for Arya, of House Stark.”

","['the House of Black and White', 'Arya', 'House', 'Stark']",['Arya']
"Arya kissed him where his nose should be and plucked the grave worm from his eye to eat it, but it melted like a shadow in her hand.

",['Arya'],['Arya']
"“Uncle Jaime said I could ride my horse and throw pennies to the smallfolk,” the boy objected.

",['Jaime'],['Jaime']
