sentence,entities,character_entities
"His legs turned wobbly beneath him, the room spun, and he had to grasp Bronn’s arm to keep from pitching headlong into the rushes.",['Bronn'],['Bronn']
“Podrick Payne!,['Podrick Payne'],['Podrick']
"When he saw Tyrion standing and clutching Bronn’s arm, he gaped at them.","['Tyrion', 'Bronn']","['Tyrion', 'Bronn']"
"Bring me some clean garb.”

“Garb?”

How the boy could be so clearheaded and resourceful in battle and so confused at all other times Tyrion could never comprehend.","['Garb', 'Tyrion']",['Tyrion']
"In the end, Tyrion settled for a pair of breeches and an oversized bed robe that hung loosely about his shoulders.",['Tyrion'],['Tyrion']
Bronn yanked his boots onto his feet while Pod went in search of a stick for him to lean on.,['Bronn'],['Bronn']
"The dwarf has risen from the dead, Tyrion thought.",['Tyrion'],['Tyrion']
"Ser Meryn had always been Cersei’s creature.

","['Meryn', 'Cersei']","['Meryn', 'Cersei']"
"Grumbling, Ser Meryn Trant gave the command, and the drawbridge was lowered.",['Meryn Trant'],['Meryn']
Ser Osmund Kettleblack managed a smile when he saw Tyrion waddling toward him.,['Tyrion'],['Tyrion']
"When Pod and he reached the serpentine steps, however, Tyrion could only gape at them in dismay.",['Tyrion'],['Tyrion']
"Swallowing his dignity, he asked Bronn to carry him, hoping against hope that at this hour there would be no one to see and smile, no one to tell the tale of the dwarf being carried up the steps like a babe in arms.

","['Bronn', 'this hour']",['Bronn']
"“Tyrell men,” Podrick Payne explained as they threaded their way through a maze of silk and canvas.",['Podrick Payne'],['Podrick']
"Only the gods and Littlefinger know how we are to go on paying wages for so many, but your sister forbids me to dismiss any.”

Still anxious, Cersei?","['Littlefinger', 'Cersei']","['Littlefinger', 'Cersei']"
"“I couldn’t find him either,” confessed Tyrion.

",['Tyrion'],['Tyrion']
"“He’s feeding worms,” said Bronn with his usual tact.",['Bronn'],['Bronn']
He looked back to Tyrion.,['Tyrion'],['Tyrion']
"My solar, thought Tyrion.",['Tyrion'],['Tyrion']
Bronn opened the door for him.,['Bronn'],['Bronn']
"The look Bronn gave the Hand was little less than insolent; nonetheless, he bowed and withdrew, with Pod on his heels.",['Bronn'],['Bronn']
"The heavy door swung shut behind them, and Tyrion Lannister was alone with his father.",['Tyrion Lannister'],['Tyrion']
"A new Lannister era, thought Tyrion.","['Lannister', 'Tyrion']",['Tyrion']
"Spare me these coy reproaches, Tyrion.",['Tyrion'],['Tyrion']
"“Why did you dismiss Ballabar?”

Tyrion shrugged.","['Ballabar', 'Tyrion']",['Tyrion']
"If Jaime had led the sortie, you’d call it valor.”

",['Jaime'],['Jaime']
"Though it had been Podrick Payne who’d killed Ser Mandon, shoving him into the river to drown beneath the weight of his armor.",['Podrick Payne'],['Podrick']
"“A dead enemy is a joy forever,” Tyrion said blithely, though Ser Mandon was not his true enemy.","['Tyrion', 'Ser Mandon']",['Tyrion']
“Shouldn’t you be off fighting Lord Stannis or Robb Stark or someone?”,"['Stannis', 'Robb Stark']","['Stannis', 'Robb']"
Stannis Baratheon’s sun set on the Blackwater.,['Stannis'],['Stannis']
"As for Stark, the boy is still in the west, but a large force of northmen under Helman Tallhart and Robett Glover are descending toward Duskendale.","['Stark', 'Helman Tallhart', 'Robett Glover']",['Robett']
"“Pod tells me that Littlefinger’s been made Lord of Harrenhal.”

","['Littlefinger', 'Harrenhal']",['Littlefinger']
"“An empty title, so long as Roose Bolton holds the castle for Robb Stark, yet Lord Baelish was desirous of the honor.","['Roose Bolton', 'Robb Stark', 'Baelish']","['Roose', 'Robb']"
"The Tyrell marriage had been Tyrion’s notion, in point of fact, but it would seem churlish to try to claim that now.","['Tyrell', 'Tyrion']",['Tyrion']
What nostrils Tyrion had left must surely have flared.,['Tyrion'],['Tyrion']
“Most people seem to feel that it was my attack on Lord Stannis’s flank that turned the tide of battle.,['Stannis'],['Stannis']
"Lords Tyrell, Rowan, Redwyne, and Tarly fought nobly as well, and I’m told it was your sister Cersei who set the pyromancers to making the wildfire that destroyed the Baratheon fleet.”

“While all I did was get my nosehairs trimmed, is that it?”","['Tyrell', 'Rowan', 'Redwyne', 'Tarly', 'Cersei', 'Baratheon']",['Cersei']
You may be pleased to learn that Myrcella has arrived safely at Sunspear.,"['Myrcella', 'Sunspear']",['Myrcella']
"I mislike giving House Martell a hostage, but I suppose that could not be helped.”

“We’ll have our own hostage,” Tyrion said.","['House Martell', 'Tyrion']",['Tyrion']
"“Or have you grown so fond of Gregor Clegane that you cannot bear to part with him?”

“Ser Gregor has his uses, as did his brother.","['Gregor Clegane', 'Gregor']",['The Mountain']
And Bronn.,['Bronn'],['Bronn']
Bronn most of all.,['Bronn'],['Bronn']
"The day Jaime put on that white cloak, he gave up his claim to Casterly Rock, but never once have you acknowledged it.","['Jaime', 'Casterly Rock']",['Jaime']
"I knew the answer before I asked, Tyrion said.",['Tyrion'],['Tyrion']
"Eighteen years since Jaime joined the Kingsguard, and I never once raised the issue.","['Eighteen years', 'Jaime', 'Kingsguard']",['Jaime']
The dawn broke; Tyrion understood all at once where this bile had come from.,['Tyrion'],['Tyrion']
"he asked, unwilling even to speak Shae’s name in his presence.

",['Shae'],['Shae']
Not that Joffrey hasn’t tempted me sore a few hundred times.,"['Joffrey', 'a few hundred']",['Joffrey']
But Tommen . .,['Tommen'],['Tommen']
why would I harm Tommen?,['Tommen'],['Tommen']
"“Go back to your bed, Tyrion, and speak to me no more of your rights to Casterly Rock.","['Tyrion', 'Casterly Rock']",['Tyrion']
"But the strand vanished whenever the tide came rushing in, and Davos had to scramble up the rock to keep from being swept out into the bay once more.",['Davos'],['Davos']
"Now and again some gulls would land atop the spire and Davos would try to catch one, but they were too quick for him to get close.",['Davos'],['Davos']
"A cloud of gulls swirled about it constantly, and often Davos thought of crossing over to raid their nests.",['Davos'],['Davos']
Davos had always been a sailor; he was meant to die at sea.,['Davos'],['Davos']
"Davos watched the sail swell through pale red-rimmed eyes, and tried to hear the sound of the wind caught in the canvas.",['Davos'],['Davos']
"My sons are dead, Dale and Allard, Maric and Matthos, perhaps Devan as well.","['Dale', 'Allard', 'Maric', 'Matthos', 'Devan']",['Matthos']
"Davos and Black Betha had been in the second line of battle, between Dale’s Wraith and Allard on Lady Marya.","['Davos', 'Black Betha', 'second', 'Dale', 'Allard', 'Lady Marya']",['Davos']
"Maric his third-born was oarmaster on Fury, at the center of the first line, while Matthos served as his father’s second.","['third', 'first', 'Matthos', 'second']",['Matthos']
"Beneath the walls of the Red Keep Stannis Baratheon’s galleys had joined in battle with the boy king Joffrey’s smaller fleet, and for a few moments the river had rung to the thrum of bowstrings and the crash of iron rams shattering oars and hulls alike.

","['the Red Keep Stannis Baratheon’s', 'Joffrey']",['Joffrey']
Matthos had been standing at his elbow on the deck of Black Betha when the ship seemed to lift from the water.,"['Matthos', 'Black Betha']",['Matthos']
"Davos found himself in the river, flailing as the current took him and spun him around and around.",['Davos'],['Davos']
"Davos had always been a strong swimmer, and he’d worn no steel that day, but for the helm he’d lost when he’d lost Black Betha.","['Davos', 'that day', 'Black Betha']",['Davos']
"Davos swam past them, kicking with all the strength left in his legs, giving himself up to the current, the water filling his eyes.",['Davos'],['Davos']
"When he opened his mouth to scream, the water came rushing in, tasting of salt, and Davos Seaworth knew that he was drowning.

",['Davos Seaworth'],['Davos']
"The mast, the sail, and the dead man vanished with the next high tide, leaving Davos alone on his rock amidst the spears of the merling king.

",['Davos'],['Davos']
"though Davos himself had come by it once or twice in his smuggling days, the better to stay unseen.",['Davos'],['Davos']
"The Father protects his children, the septons taught, but Davos had led his boys into the fire.",['Davos'],['Davos']
"Crawl inside your cave, Davos.",['Davos'],['Davos']
"Inside he kept the bones of the four fingers his king had shortened for him, on the day he made Davos a knight.","['four', 'the day', 'Davos']",['Davos']
"“Mother, have mercy,” Davos prayed.",['Davos'],['Davos']
"Perhaps it was only wind blowing against the rock, or the sound of the sea on the shore, but for an instant Davos Seaworth heard her answer.",['Davos Seaworth'],['Davos']
Davos cried.,['Davos'],['Davos']
"It was her who burned you, the red woman, Melisandre, her!”",['Melisandre'],['Melisandre']
"She had come from Asshai in the east, she had come to Dragonstone and won Selsye and her queen’s men for her alien god, and then the king, Stannis Baratheon himself.","['Asshai', 'Dragonstone', 'Selsye', 'Stannis Baratheon']",['Stannis']
"At Melisandre’s urging, he had dragged the Seven from their sept at Dragonstone and burned them before the castle gates, and later he had burned the godswood at Storm’s End as well, even the heart tree, a huge white weirwood with a solemn face.

","['Melisandre', 'Seven', 'Storm’s End']",['Melisandre']
"“It was her work,” Davos said again, more weakly.",['Davos'],['Davos']
"Ser Davos Seaworth began to climb his rock.

",['Davos Seaworth'],['Davos']
"There was a name painted on her hull, but Davos had never learned to read.",['Davos'],['Davos']
"Who are you?”

A smuggler who rose above himself, thought Davos, a fool who loved his king too much, and forgot his gods.",['Davos'],['Davos']
"The galley might be Joffrey’s, he realized suddenly.",['Joffrey'],['Joffrey']
"“Stannis,” he shouted back at the Lyseni.","['Stannis', 'Lyseni']",['Stannis']
"The invitation seemed innocent enough, but every time Sansa read it her tummy tightened into a knot.",['Sansa'],['Sansa']
"It could be curiosity, she supposed; perhaps Margaery Tyrell wanted to get the measure of the rival she’d displaced.",['Margaery Tyrell'],['Margaery']
Sansa had watched from the castle walls as Margaery Tyrell and her escort made their way up Aegon’s High Hill.,"['Sansa', 'Margaery Tyrell', 'Aegon']","['Sansa', 'Margaery']"
"Joffrey had met his new bride-to-be at the King’s Gate to welcome her to the city, and they rode side by side through cheering crowds, Joff glittering in gilded armor and the Tyrell girl splendid in green with a cloak of autumn flowers blowing from her shoulders.","['Joffrey', 'the King’s Gate', 'Joff', 'Tyrell']",['Joffrey']
"Sansa had done nothing to make the commons hate her, no more than Margaery Tyrell had done to win their love.","['Sansa', 'Margaery Tyrell']","['Sansa', 'Margaery']"
"She studied the invitation, which looked to be written in Margaery’s own hand.",['Margaery'],['Margaery']
Sansa wondered if Joffrey knew of this supper.,['Joffrey'],['Joffrey']
"The last time he had done that his uncle Tyrion had stopped him, but the Imp could not save her now.

","['Tyrion', 'Imp']",['Tyrion']
"Ser Dontos had promised he would help her escape, but not until the night of Joffrey’s wedding.","['Dontos', 'the night', 'Joffrey']","['Dontos', 'Joffrey']"
Perhaps she was doing Margaery Tyrell an injustice.,['Margaery Tyrell'],['Margaery']
"But this was the Red Keep, this was King’s Landing, this was the court of King Joffrey Baratheon, the First of His Name, and if there was one thing that Sansa Stark had learned here, it was mistrust.

","['the Red Keep', 'King Joffrey Baratheon', 'First', 'one', 'Sansa Stark']",['Sansa']
"She could scarcely refuse Joffrey’s queen-to-be.

",['Joffrey'],['Joffrey']
"The night of the battle, Sandor Clegane had come to her chambers to take her from the city, but Sansa had refused.","['The night', 'Sandor Clegane', 'Sansa']","['The Hound', 'Sansa']"
But Sansa understood.,['Sansa'],['Sansa']
"Even in the castle, Sansa had been afraid.",['Sansa'],['Sansa']
"Sighing, she got out quill and ink, and wrote Margaery Tyrell a gracious note of acceptance.

",['Margaery Tyrell'],['Margaery']
"When the appointed night arrived, another of the Kingsguard came for her, a man as different from Sandor Clegane as . . .","['Kingsguard', 'Sandor Clegane']",['The Hound']
The sight of Ser Loras Tyrell standing on her threshold made Sansa’s heart beat a little faster.,"['Ser Loras Tyrell', 'Sansa']",['Sansa']
"“As has Margaery, and my lady grandmother as well.”",['Margaery'],['Margaery']
"Sansa was finding it hard to walk and talk and think all at the same time, with Ser Loras touching her arm.","['Sansa', 'Loras']","['Sansa', 'Loras']"
