sentence,entities,character_entities
"Soon every man who
had suffered a loss knew to come to me, whilst city’s footpads and
cutpurses sought out Varys … half to slit his throat, the other half to
sell him what they’d stolen.","['Varys', 'half', 'half']",['Varys']
"Secrets are worth more than silver or sapphires, Varys claimed.","['Secrets', 'Varys']",['Varys']
"“I was on my knees before her, swearing my
allegiance, but she mistook me for my brother, Jaime, and fed me to
her dragons.”

        “Let us hope this dream was not prophetic.",['Jaime'],['Jaime']
"You are a clever
imp, just as Varys said, and Daenerys will have need of clever men
about her.","['Varys', 'Daenerys']","['Varys', 'Daenerys']"
"Ser Barristan is a valiant knight and true; but none, I think,
has ever called him cunning.”

         “Knights know only one way to solve a problem.","['Barristan', 'Knights']",['Barristan']
"“At Volantis, you will have fresh tidings
of Daenerys, we must hope,” he said, as he sucked one from its shell.
","['Volantis', 'Daenerys']",['Daenerys']
Daenerys needs men worthy of her cause.”,['Daenerys'],['Daenerys']
"“Contracts can be broken.”

       “There is more coin in cheese than I knew,” said Tyrion.
",['Tyrion'],['Tyrion']
"“And
Daenerys will give the exiles what Bittersteel and the Blackfyres
never could.","['Daenerys', 'Bittersteel', 'Blackfyres']",['Daenerys']
"It was the kind of homecoming that
Tyrion wished for as well.",['Tyrion'],['Tyrion']
"Soon enough the magister was fast asleep, leaving Tyrion to
brood alone.",['Tyrion'],['Tyrion']
"He wondered what Barristan Selmy would think of riding
into battle with the Golden Company.","['Barristan Selmy', 'the Golden Company']",['Barristan']
“Not even your brave Griff?” mocked Tyrion.,"['Griff', 'Tyrion']",['Tyrion']
"The wine, the food, the sun, the sway of the litter, the buzzing
of the flies, all conspired to make Tyrion sleepy.",['Tyrion'],['Tyrion']
"That night Tyrion Lannister dreamed of a battle that turned
the hills of Westeros as red as blood.","['Tyrion Lannister', 'Westeros']",['Tyrion']
"He was in the midst of it, dealing
death with an axe as big as he was, fighting side by side with Barristan
the Bold and Bittersteel as dragons wheeled across the sky above
them.","['Barristan', 'Bold', 'Bittersteel']",['Barristan']
"Then he killed his brother, Jaime,
hacking at his face until it was a red ruin, laughing every time he
struck a blow.",['Jaime'],['Jaime']
"I am traveling
through years as well as leagues, Tyrion reflected, back through
history to the days when dragons ruled the earth.

         ","['years', 'Tyrion', 'the days', 'earth']",['Tyrion']
"“A dragon queen,” said Tyrion.",['Tyrion'],['Tyrion']
"That is an omen too, thought Tyrion, but not as hopeful.",['Tyrion'],['Tyrion']
"Shae’s hands had beat at him as the golden hands dug into her throat.
",['Shae'],['Shae']
"Dornishmen had never
been seafarers, not since Nymeria burned her ten thousand ships.","['Nymeria', 'ten thousand']",['Nymeria']
"“Tywin Lannister will send his own men after the queen once word of
her reaches King’s Landing.”","['Tywin Lannister', 'King’s Landing']",['Tywin']
Quentyn had no idea what Daenerys Targaryen might like.,"['Quentyn', 'Daenerys Targaryen']",['Daenerys']
And if Daenerys is dead before we reach her?”,['Daenerys'],['Daenerys']
"JON
        Jon Snow read the letter over until the words began to blur
and run together.","['JON', 'Jon Snow']",['Jon']
"It was a relief when Dolorous Edd Tollett opened the door to
tell him that Gilly was without.","['Edd Tollett', 'Gilly']",['Gilly']
"Jon set Maester Aemon’s letter aside.
","['Jon', 'Maester Aemon’s']",['Jon']
"When Gilly entered, she went at once to her knees.",['Gilly'],['Gilly']
"Though a wife and mother, Gilly
still seemed half a child to him, a slender little thing wrapped up in
one of Sam’s old cloaks.","['Gilly', 'half', 'Sam']",['Gilly']
"“Mance said our words, Gilly.",['Gilly'],['Gilly']
"“Only you can do that, Gilly.”",['Gilly'],['Gilly']
"Jon told her how.

        ",['Jon'],['Jon']
"Not on the morrow, nor the day after … but
soon, whenever Melisandre needs to wake a dragon or raise a wind or
work some other spell requiring king’s blood.","['morrow', 'the day', 'Melisandre']",['Melisandre']
"Mance will be ash and
bone by then, so she will claim his son for the fire, and Stannis will
not deny her.",['Stannis'],['Stannis']
"“I’ll go,” said Gilly.",['Gilly'],['Gilly']
"If not for the
way the candle made them glisten, Jon might never have known that
she was weeping.",['Jon'],['Jon']
"Craster’s wives would have taught their daughters
to shed their tears into a pillow.",['Craster'],['Craster']
"Perhaps they went outside to weep,
well away from Craster’s fists.

         ",['Craster'],['Craster']
Jon closed the fingers of his sword hand.,['Jon'],['Jon']
"Fire,
though … do you see the candle, Gilly?”

        She looked at the flame.",['Gilly'],['Gilly']
"Stannis wants the free folk to fight for him, he
will not burn an innocent without good cause.",['Stannis'],['Stannis']
"Kill the boy, thought Jon.",['Jon'],['Jon']
"Finally Jon said, “You have my
leave to go.",['Jon'],['Jon']
"When he went to close the door, Jon saw that Ghost was
stretched out beneath the anvil, gnawing on the bone of an ox.","['Jon', 'Ghost']",['Jon']
"Samwell Tarly turned up a few moments later, clutching a
stack of books.","['Samwell Tarly', 'a few moments later']",['Samwell']
"Jon asked.

        ",['Jon'],['Jon']
Jon shoved a chair toward him with a foot.,['Jon'],['Jon']
"“A letter to King Tommen?”

        “At Winterfell, Tommen fought my brother Bran with
wooden swords,” Jon said, remembering.","['King Tommen', 'Tommen', 'Bran', 'Jon']","['Tommen', 'Bran', 'Jon']"
"“Yet Bran’s dead,
and pudgy pink-faced Tommen is sitting on the Iron Throne, with a
crown nestled amongst his golden curls.”
         ","['Tommen', 'the Iron Throne']",['Tommen']
Jon shook his head.,['Jon'],['Jon']
They sent him Janos Slynt.,['Janos Slynt'],['Janos']
"Not once they hear that we’ve been
helping Stannis.”

        ",['Stannis'],['Stannis']
"Jon snatched the
letter back.",['Jon'],['Jon']
"“Well, he will not want it said that Stannis rode to the defense
of the realm whilst King Tommen was playing with his toys.","['Stannis', 'King Tommen']",['Stannis']
"Are we?”

         “I gave Stannis food, shelter, and the Nightfort, plus leave to
settle some free folk in the Gift.","['Stannis', 'Nightfort', 'Gift']",['Stannis']
“Stannis says it’s not enough.,['Stannis'],['Stannis']
"“Yes, but … if the Lannisters should prevail and Lord Tywin
decides that we betrayed the king by aiding Stannis, it could mean the
end of the Night’s Watch.","['Stannis', 'the Night’s Watch']",['Stannis']
"And he did defeat Lord Stannis on the
Blackwater.”

          ",['Stannis'],['Stannis']
"If Stannis can raise the north …”

        Sam hesitated, then said, “The Lannisters have northmen of
their own.","['Stannis', 'Sam', 'The Lannisters']",['Stannis']
"Lord Bolton and his bastard.”

        “Stannis has the Karstarks.","['Bolton', 'Stannis', 'Karstarks']",['Stannis']
Him and Aemon both.,['Aemon'],['Aemon']
"“My lord, if I might ask … I
saw Gilly leaving.",['Gilly'],['Gilly']
"“Val sent her to plead for Mance again,” Jon lied, and they
talked for a while of Mance and Stannis and Melisandre of Asshai,
until the raven ate the last corn kernel and screamed, “Blood.”

        “I am sending Gilly away,” Jon said.","['Val', 'Jon', 'Mance and Stannis', 'Asshai', 'Blood', 'Gilly', 'Jon']","['Jon', 'Gilly', 'Jon']"
"You know the tales, Brandon the Builder, Symeon Star-Eyes,
Night’s King … we say that you’re the nine-hundred-and-ninety-
eighth Lord Commander of the Night’s Watch, but the oldest list I’ve
found shows six hundred seventy-four commanders, which suggests
that it was written during—”
        “Long ago,” Jon broke in.","['Brandon the Builder, Symeon Star-Eyes', 'Night’s King', 'nine-hundred', 'the Night’s Watch', 'six hundred seventy-four', 'Jon']",['Jon']
The term was new to Jon.,['Jon'],['Jon']
"You’re going with Gilly.”

        “Going?”",['Gilly'],['Gilly']
"“Aemon
as well.”

        “Aemon?","['Aemon', 'Aemon']","['Aemon', 'Aemon']"
Maester Aemon?,['Maester Aemon'],['Aemon']
"He’s been with Aemon for years.”

        “Clydas is only a steward, and his eyes are going bad.","['Aemon', 'years', 'Clydas']",['Aemon']
"Maester Aemon is so frail, a sea voyage … it might
… he’s old, and …”

         “His life will be at risk.",['Maester Aemon'],['Aemon']
Stannis knows who Aemon is.,['Aemon'],['Aemon']
"If you still mean
to claim Gilly’s babe as your bastard, send her and the child on to
Horn Hill.","['Gilly', 'Horn Hill']",['Gilly']
"Elsewise, Aemon will find a servant’s place for her at the
Citadel.”

          “My b-b-bastard.",['Aemon'],['Aemon']
"Yes, I … my mother and my sisters will
help Gilly with the child.",['Gilly'],['Gilly']
"He showed Jon his
hand.",['Jon'],['Jon']
Maester Aemon is old and blind.,['Maester Aemon'],['Aemon']
"“It was the d-d-d-dragonglass, not me.”

         “Be quiet,” Jon snapped.",['Jon'],['Jon']
"After Gilly, he had no patience for
the fat boy’s fears.",['Gilly'],['Gilly']
"Kill the boy, Jon thought.",['Jon'],['Jon']
"Does … does
Maester Aemon know?”

        “It was as much his idea as mine.”",['Maester Aemon'],['Aemon']
"Jon opened the door for
him.",['Jon'],['Jon']
"Sam fled from him just as Gilly had.

        ","['Sam', 'Gilly']",['Gilly']
Jon was tired.,['Jon'],['Jon']
The old man felt Jon’s face.,['Jon'],['Jon']
"Kill the boy, Jon Snow.
",['Jon Snow'],['Jon']
Jon donned his cloak and strode outside.,['Jon'],['Jon']
"Kedge Whiteye had the Wall when Jon made his ascent.
","['Kedge Whiteye', 'Jon']",['Jon']
"“A quiet day,” he told Jon.
",['Jon'],['Jon']
"Jon asked.
         ",['Jon'],['Jon']
"When Dywen saw them buggering off,
he said the southron fools were riding the wrong way.”

        “I see,” said Jon.

        ",['Jon'],['Jon']
"Claimed Stannis sent ’em out,
but never said where or what for or when they would be back.”

        ",['Stannis'],['Stannis']
"A pair of common freeriders
would have served if all that Stannis had in mind was scouting, Jon
Snow reflected, but knights are better suited to act as messengers or
envoys.","['Stannis', 'Jon\nSnow']",['Stannis']
"It made sense that Stannis would send out other
envoys.",['Stannis'],['Stannis']
"It was
none of Jon’s concern, though.",['Jon'],['Jon']
Let Stannis have his secrets.,['Stannis'],['Stannis']
"Ghost slept at the foot of the bed that night, and for once Jon
did not dream he was a wolf.",['Jon'],['Jon']
"Jon threw off his blankets.

        ",['Jon'],['Jon']
"“I will want to speak with
Bedwyck and with Janos Slynt,” Jon told him.","['Bedwyck', 'Janos Slynt', 'Jon']","['Janos', 'Jon']"
"Jon had given Black Jack
Bulwer command of the escort, with a dozen mounted rangers under
him, and two wayns.","['Jon', 'Black Jack\nBulwer', 'dozen', 'two']",['Jon']
"Maester Aemon was seated in the back of
it, huddled in a bearskin that made him look as small as a child.",['Maester Aemon'],['Aemon']
"Sam
and Gilly stood nearby.","['Sam', 'Gilly']",['Gilly']
"Gilly’s
boy was older, Dalla’s more robust, but they were close enough in age
and size so that no one who did not know them well would be able to
easily tell one from the other.
         ","['Gilly', 'Dalla']",['Gilly']
"“Lord Snow,” Maester Aemon called out, “I left a book for
you in my chambers.","['Lord Snow', 'Maester Aemon']",['Aemon']
"“I’ll be sure to read it.”

       Maester Aemon wiped his nose.",['Maester Aemon'],['Aemon']
"“Knowledge is a weapon,
Jon.",['Jon'],['Jon']
"I’m
Craster’s wife and Craster’s daughter, and a mother.”",['Craster'],['Craster']
"When Edd gave her back the child, Gilly put him to
her breast.","['Edd', 'Gilly']",['Gilly']
Jon was remembering.,['Jon'],['Jon']
"“The first time I saw Gilly she was
pressed back against the wall of Craster’s Keep, this skinny
darkhaired girl with her big belly, cringing away from Ghost.","['first', 'Gilly', 'Craster', 'Ghost']","['Gilly', 'Craster']"
"“So do
you, Sam. Have a swift, safe voyage, and take care of her and Aemon
and the child.”","['Sam', 'Aemon']",['Aemon']
"Jon Snow glanced up at the Wall, towering over them
like a cliff of ice.",['Jon Snow'],['Jon']
"“And how many poor fools will I be commanding?”

        “Twenty, from the Watch,” said Jon, “and half as many men
from Stannis.”","['Twenty', 'Watch', 'Jon', 'half', 'Stannis']","['Jon', 'Stannis']"
"Jon had seen that for himself,
when a sheet of ice cracked beneath Val’s lover Jarl, sending him to
his death.

         ","['Jon', 'Val', 'lover Jarl']",['Jon']
"Jon did not intend to be remembered as Sleepy Jon Snow.
","['Jon', 'Jon Snow']","['Jon', 'Jon']"
"“Is it just to be Icemark,
then, or will m’lord be opening t’other forts as well?”

      “I mean to garrison all of them, in time,” said Jon, “but for the
moment, it will just be Icemark and Greyguard.”

        ","['Icemark', 'Jon', 'Icemark', 'Greyguard']",['Jon']
"“And has m’lord decided who’s to command at Greyguard?”

        “Janos Slynt,” said Jon.","['Greyguard', 'Slynt', 'Jon']",['Jon']
"Lord Janos cannot be as great a fool as
he seems.”",['Janos'],['Janos']
"And I want him well away from Alliser Thorne.

        ",['Alliser Thorne'],['Alliser']
